LAMMPS data file via write_data, version 2 Apr 2025, timestep = 0, units = si

4412 atoms
2 atom types

-15 15 xlo xhi
-15 15 ylo yhi
-15 15 zlo zhi

Masses

1 7750
2 7750

Atoms # smd

  8377  1  1  1.5625e-08 0.00012109375 0.0025125 0.5 -1.0000000e+01 -1.0000000e+01  8.0000000e+00 -1.0000000e+01 -1.0000000e+01  8.0000000e+00  1 0 0 0 0
  8378  1  1  1.5625e-08 0.00012109375 0.0025125 0.5 -1.0000000e+01 -1.0000000e+01  9.0000000e+00 -1.0000000e+01 -1.0000000e+01  9.0000000e+00  1 0 0 0 0
  8379  1  1  1.5625e-08 0.00012109375 0.0025125 0.5 -1.0000000e+01 -1.0000000e+01  1.0000000e+01 -1.0000000e+01 -1.0000000e+01  1.0000000e+01  1 0 0 0 0
  8380  1  1  1.5625e-08 0.00012109375 0.0025125 0.5 -1.0000000e+01 -1.0000000e+01  1.1000000e+01 -1.0000000e+01 -1.0000000e+01  1.1000000e+01  1 0 0 0 0
  8381  1  1  1.5625e-08 0.00012109375 0.0025125 0.5 -1.0000000e+01 -1.0000000e+01  1.2000000e+01 -1.0000000e+01 -1.0000000e+01  1.2000000e+01  1 0 0 0 0
  8382  1  1  1.5625e-08 0.00012109375 0.0025125 0.5 -1.0000000e+01 -9.0000000e+00  8.0000000e+00 -1.0000000e+01 -9.0000000e+00  8.0000000e+00  1 0 0 0 0
  8383  1  1  1.5625e-08 0.00012109375 0.0025125 0.5 -1.0000000e+01 -9.0000000e+00  9.0000000e+00 -1.0000000e+01 -9.0000000e+00  9.0000000e+00  1 0 0 0 0
  8384  1  1  1.5625e-08 0.00012109375 0.0025125 0.5 -1.0000000e+01 -9.0000000e+00  1.0000000e+01 -1.0000000e+01 -9.0000000e+00  1.0000000e+01  1 0 0 0 0
  8385  1  1  1.5625e-08 0.00012109375 0.0025125 0.5 -1.0000000e+01 -9.0000000e+00  1.1000000e+01 -1.0000000e+01 -9.0000000e+00  1.1000000e+01  1 0 0 0 0
  8386  1  1  1.5625e-08 0.00012109375 0.0025125 0.5 -1.0000000e+01 -9.0000000e+00  1.2000000e+01 -1.0000000e+01 -9.0000000e+00  1.2000000e+01  1 0 0 0 0
  8387  1  1  1.5625e-08 0.00012109375 0.0025125 0.5 -1.0000000e+01 -8.0000000e+00  8.0000000e+00 -1.0000000e+01 -8.0000000e+00  8.0000000e+00  1 0 0 0 0
  8388  1  1  1.5625e-08 0.00012109375 0.0025125 0.5 -1.0000000e+01 -8.0000000e+00  9.0000000e+00 -1.0000000e+01 -8.0000000e+00  9.0000000e+00  1 0 0 0 0
  8389  1  1  1.5625e-08 0.00012109375 0.0025125 0.5 -1.0000000e+01 -8.0000000e+00  1.0000000e+01 -1.0000000e+01 -8.0000000e+00  1.0000000e+01  1 0 0 0 0
  8390  1  1  1.5625e-08 0.00012109375 0.0025125 0.5 -1.0000000e+01 -8.0000000e+00  1.1000000e+01 -1.0000000e+01 -8.0000000e+00  1.1000000e+01  1 0 0 0 0
  8391  1  1  1.5625e-08 0.00012109375 0.0025125 0.5 -1.0000000e+01 -8.0000000e+00  1.2000000e+01 -1.0000000e+01 -8.0000000e+00  1.2000000e+01  1 0 0 0 0
  8392  1  1  1.5625e-08 0.00012109375 0.0025125 0.5 -1.0000000e+01 -7.0000000e+00  8.0000000e+00 -1.0000000e+01 -7.0000000e+00  8.0000000e+00  1 0 0 0 0
  8393  1  1  1.5625e-08 0.00012109375 0.0025125 0.5 -1.0000000e+01 -7.0000000e+00  9.0000000e+00 -1.0000000e+01 -7.0000000e+00  9.0000000e+00  1 0 0 0 0
  8394  1  1  1.5625e-08 0.00012109375 0.0025125 0.5 -1.0000000e+01 -7.0000000e+00  1.0000000e+01 -1.0000000e+01 -7.0000000e+00  1.0000000e+01  1 0 0 0 0
  8395  1  1  1.5625e-08 0.00012109375 0.0025125 0.5 -1.0000000e+01 -7.0000000e+00  1.1000000e+01 -1.0000000e+01 -7.0000000e+00  1.1000000e+01  1 0 0 0 0
  8396  1  1  1.5625e-08 0.00012109375 0.0025125 0.5 -1.0000000e+01 -7.0000000e+00  1.2000000e+01 -1.0000000e+01 -7.0000000e+00  1.2000000e+01  1 0 0 0 0
  8397  1  1  1.5625e-08 0.00012109375 0.0025125 0.5 -1.0000000e+01 -6.0000000e+00  8.0000000e+00 -1.0000000e+01 -6.0000000e+00  8.0000000e+00  1 0 0 0 0
  8398  1  1  1.5625e-08 0.00012109375 0.0025125 0.5 -1.0000000e+01 -6.0000000e+00  9.0000000e+00 -1.0000000e+01 -6.0000000e+00  9.0000000e+00  1 0 0 0 0
  8399  1  1  1.5625e-08 0.00012109375 0.0025125 0.5 -1.0000000e+01 -6.0000000e+00  1.0000000e+01 -1.0000000e+01 -6.0000000e+00  1.0000000e+01  1 0 0 0 0
  8400  1  1  1.5625e-08 0.00012109375 0.0025125 0.5 -1.0000000e+01 -6.0000000e+00  1.1000000e+01 -1.0000000e+01 -6.0000000e+00  1.1000000e+01  1 0 0 0 0
  8401  1  1  1.5625e-08 0.00012109375 0.0025125 0.5 -1.0000000e+01 -6.0000000e+00  1.2000000e+01 -1.0000000e+01 -6.0000000e+00  1.2000000e+01  1 0 0 0 0
  8402  1  1  1.5625e-08 0.00012109375 0.0025125 0.5 -1.0000000e+01 -5.0000000e+00  8.0000000e+00 -1.0000000e+01 -5.0000000e+00  8.0000000e+00  1 0 0 0 0
  8403  1  1  1.5625e-08 0.00012109375 0.0025125 0.5 -1.0000000e+01 -5.0000000e+00  9.0000000e+00 -1.0000000e+01 -5.0000000e+00  9.0000000e+00  1 0 0 0 0
  8404  1  1  1.5625e-08 0.00012109375 0.0025125 0.5 -1.0000000e+01 -5.0000000e+00  1.0000000e+01 -1.0000000e+01 -5.0000000e+00  1.0000000e+01  1 0 0 0 0
  8405  1  1  1.5625e-08 0.00012109375 0.0025125 0.5 -1.0000000e+01 -5.0000000e+00  1.1000000e+01 -1.0000000e+01 -5.0000000e+00  1.1000000e+01  1 0 0 0 0
  8406  1  1  1.5625e-08 0.00012109375 0.0025125 0.5 -1.0000000e+01 -5.0000000e+00  1.2000000e+01 -1.0000000e+01 -5.0000000e+00  1.2000000e+01  1 0 0 0 0
  8407  1  1  1.5625e-08 0.00012109375 0.0025125 0.5 -1.0000000e+01 -4.0000000e+00  8.0000000e+00 -1.0000000e+01 -4.0000000e+00  8.0000000e+00  1 0 0 0 0
  8408  1  1  1.5625e-08 0.00012109375 0.0025125 0.5 -1.0000000e+01 -4.0000000e+00  9.0000000e+00 -1.0000000e+01 -4.0000000e+00  9.0000000e+00  1 0 0 0 0
